Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Normal Elastic Strain (mm/mm)
29030	-960.	920.	0.	-1.4367e-007
29031	-920.	-960.	0.	3.9631e-008
29031	-920.	-960.	0.	-3.9631e-008
29032	240.01	79.822	0.	-1.654e-006
29032	240.01	79.822	0.	1.654e-006
29033	219.99	-180.	0.	-1.6072e-006
29033	219.99	-180.	0.	1.6072e-006
29034	-229.99	470.	0.	-1.0708e-006
29034	-229.99	470.	0.	1.0708e-006
29035	-500.	70.	0.	-8.2578e-007
29035	-500.	70.	0.	8.2578e-007
29036	-930.	620.	0.	1.7146e-006
29036	-930.	620.	0.	-1.7146e-006
29037	-259.94	680.01	0.	-5.2066e-007
29037	-259.94	680.01	0.	5.2066e-007
29038	-680.11	-259.93	0.	3.779e-007
29038	-680.11	-259.93	0.	-3.779e-007
29039	340.01	530.	0.	-8.0909e-007
29039	340.01	530.	0.	8.0909e-007
29040	390.	260.	0.	-1.1521e-006
29040	390.	260.	0.	1.1521e-006
29041	230.01	119.86	0.	-1.6464e-006
29041	230.01	119.86	0.	1.6464e-006
29042	-880.	-360.	0.	2.3874e-006
29042	-880.	-360.	0.	-2.3874e-006
29043	-360.	880.	0.	-8.904e-008
29043	-360.	880.	0.	8.904e-008
29044	-60.	670.	0.	-5.9828e-007
29044	-60.	670.	0.	5.9828e-007
29045	310.05	890.05	0.	-7.9935e-008
29045	310.05	890.05	0.	7.9935e-008
29046	-380.12	220.02	0.	-1.2223e-006
29046	-380.12	220.02	0.	1.2223e-006
29047	-19.996	740.	0.	-4.0888e-007
29047	-19.996	740.	0.	4.0888e-007
29048	1.7285e-002	740.03	0.	-4.0895e-007
29048	1.7285e-002	740.03	0.	4.0895e-007
29049	980.	360.	0.	4.0014e-006
29049	980.	360.	0.	-4.0014e-006
29050	-200.	-940.	0.	-2.7064e-008
29050	-200.	-940.	0.	2.7064e-008
29051	810.	380.	0.	1.4651e-006
29051	810.	380.	0.	-1.4651e-006
29052	-579.98	-880.	0.	-4.0212e-008
29052	-579.98	-880.	0.	4.0212e-008
29053	-599.99	-870.	0.	-3.6378e-008
29053	-599.99	-870.	0.	3.6378e-008
29054	-710.	-580.	0.	3.0784e-007
29054	-710.	-580.	0.	-3.0784e-007
29055	-580.	710.	0.	-1.4468e-007
29055	-580.	710.	0.	1.4468e-007
29056	-479.99	769.99	0.	-2.0544e-007
29056	-479.99	769.99	0.	2.0544e-007
29057	-770.	-480.	0.	8.6014e-007
29057	-770.	-480.	0.	-8.6014e-007
29058	260.22	820.55	0.	-2.0046e-007
29058	260.22	820.55	0.	2.0046e-007
29059	-10.026	2.6773e-003	0.	-1.8677e-006
29059	-10.026	2.6773e-003	0.	1.8677e-006
29060	-960.	-60.	0.	4.5287e-006
29060	-960.	-60.	0.	-4.5287e-006
29061	-559.95	-740.	0.	-1.5492e-007
29061	-559.95	-740.	0.	1.5492e-007
29062	-100.	290.	0.	-1.56e-006
29062	-100.	290.	0.	1.56e-006
29063	-130.02	7.0767e-002	0.	-1.8135e-006
29063	-130.02	7.0767e-002	0.	1.8135e-006
29064	510.	-280.	0.	-6.9108e-007
29064	510.	-280.	0.	6.9108e-007
29065	670.	-920.	0.	1.5046e-010
29065	670.	-920.	0.	-1.5046e-010
29066	-800.	560.	0.	8.9962e-007
29066	-800.	560.	0.	-8.9962e-007
29067	320.	169.97	0.	-1.4284e-006
29067	320.	169.97	0.	1.4284e-006
29068	100.04	810.08	0.	-2.3635e-007
29068	100.04	810.08	0.	2.3635e-007
29069	-930.	540.	0.	2.1991e-006
29069	-930.	540.	0.	-2.1991e-006
29070	260.22	830.53	0.	-1.8123e-007
29070	260.22	830.53	0.	1.8123e-007
29071	-920.	190.	0.	3.5327e-006
29071	-920.	190.	0.	-3.5327e-006
29072	780.	-260.	0.	1.3586e-006
29072	780.	-260.	0.	-1.3586e-006
29073	-420.	320.	0.	-9.9336e-007
29073	-420.	320.	0.	9.9336e-007
29074	-320.	-420.	0.	-1.0664e-006
29074	-320.	-420.	0.	1.0664e-006
29075	820.	-360.	0.	1.6262e-006
29075	820.	-360.	0.	-1.6262e-006
29076	260.25	480.61	0.	-1.016e-006
29076	260.25	480.61	0.	1.016e-006
29077	-230.	1.6497e-005	0.	-1.69e-006
29077	-230.	1.6497e-005	0.	1.69e-006
29078	400.	340.	0.	-1.0258e-006
29078	400.	340.	0.	1.0258e-006
29079	40.08	350.31	0.	-1.4591e-006
29079	40.08	350.31	0.	1.4591e-006
29080	950.	-540.	0.	2.4405e-006
29080	950.	-540.	0.	-2.4405e-006
29081	-180.	-470.	0.	-1.1106e-006
29081	-180.	-470.	0.	1.1106e-006
29082	-680.	710.	0.	8.0058e-008
29082	-680.	710.	0.	-8.0058e-008
29083	360.	-320.	0.	-1.1558e-006
29083	360.	-320.	0.	1.1558e-006
29084	160.	930.	0.	-3.6789e-008
29084	160.	930.	0.	3.6789e-008
29085	710.07	-600.06	0.	2.8545e-007
29085	710.07	-600.06	0.	-2.8545e-007
29086	720.	-540.	0.	4.1165e-007
29086	720.	-540.	0.	-4.1165e-007
29087	659.98	-560.01	0.	8.2921e-008
29087	659.98	-560.01	0.	-8.2921e-008
29088	260.24	460.61	0.	-1.0622e-006
29088	260.24	460.61	0.	1.0622e-006
29089	270.01	59.856	0.	-1.6066e-006
29089	270.01	59.856	0.	1.6066e-006
29090	-780.	-950.	0.	1.7541e-008
29090	-780.	-950.	0.	-1.7541e-008
29091	-219.99	789.99	0.	-2.6971e-007
29091	-219.99	789.99	0.	2.6971e-007
29092	-790.11	-219.93	0.	1.5338e-006
29092	-790.11	-219.93	0.	-1.5338e-006
29093	-700.	-320.	0.	5.0405e-007
29093	-700.	-320.	0.	-5.0405e-007
29094	-319.93	700.13	0.	-4.4235e-007
29094	-319.93	700.13	0.	4.4235e-007
29095	40.	-580.	0.	-8.583e-007
29095	40.	-580.	0.	8.583e-007
29096	-359.98	740.06	0.	-3.3432e-007
29096	-359.98	740.06	0.	3.3432e-007
29097	-740.	-360.	0.	8.0771e-007
29097	-740.	-360.	0.	-8.0771e-007
29098	219.98	-420.	0.	-1.1967e-006
29098	219.98	-420.	0.	1.1967e-006
29099	580.01	699.99	0.	-1.5087e-007
29099	580.01	699.99	0.	1.5087e-007
29100	340.	-380.	0.	-1.1041e-006
29100	340.	-380.	0.	1.1041e-006
29101	-790.	-520.	0.	9.2826e-007
29101	-790.	-520.	0.	-9.2826e-007
29102	-680.	-380.	0.	3.0419e-007
29102	-680.	-380.	0.	-3.0419e-007
29103	-379.99	680.02	0.	-4.4414e-007
29103	-379.99	680.02	0.	4.4414e-007
29104	280.16	340.4	0.	-1.2805e-006
29104	280.16	340.4	0.	1.2805e-006
29105	-840.	440.	0.	1.6243e-006
29105	-840.	440.	0.	-1.6243e-006
29106	-840.	100.	0.	2.3483e-006
29106	-840.	100.	0.	-2.3483e-006
29107	-930.	720.	0.	1.0999e-006
29107	-930.	720.	0.	-1.0999e-006
29108	40.	-210.	0.	-1.7132e-006
29108	40.	-210.	0.	1.7132e-006
29109	-1.0225e-003	-200.	0.	-1.7315e-006
29109	-1.0225e-003	-200.	0.	1.7315e-006
29110	-19.996	500.01	0.	-1.0865e-006
29110	-19.996	500.01	0.	1.0865e-006
29111	-590.	340.	0.	-2.5997e-007
29111	-590.	340.	0.	2.5997e-007
29112	159.95	-210.	0.	-1.6429e-006
29112	159.95	-210.	0.	1.6429e-006
29113	-400.02	-589.99	0.	-6.0249e-007
29113	-400.02	-589.99	0.	6.0249e-007
29114	690.	-220.	0.	4.845e-007
29114	690.	-220.	0.	-4.845e-007
29115	-420.	280.	0.	-1.0382e-006
29115	-420.	280.	0.	1.0382e-006
29116	-280.	-420.	0.	-1.1265e-006
29116	-280.	-420.	0.	1.1265e-006
29117	620.	-930.	0.	-1.0023e-008
29117	620.	-930.	0.	1.0023e-008
29118	400.	-470.	0.	-8.2441e-007
29118	400.	-470.	0.	8.2441e-007
29119	320.01	79.832	0.	-1.4868e-006
29119	320.01	79.832	0.	1.4868e-006
29120	850.	-440.	0.	1.7348e-006
29120	850.	-440.	0.	-1.7348e-006
29121	99.993	-510.	0.	-1.0441e-006
29121	99.993	-510.	0.	1.0441e-006
29122	480.	-1.8986e-002	0.	-9.3114e-007
29122	480.	-1.8986e-002	0.	9.3114e-007
29123	200.	-740.	0.	-3.9014e-007
29123	200.	-740.	0.	3.9014e-007
29124	-530.02	-179.98	0.	-6.3904e-007
29124	-530.02	-179.98	0.	6.3904e-007
29125	340.	-640.	0.	-5.6483e-007
29125	340.	-640.	0.	5.6483e-007
29126	60.	980.	0.	-3.2251e-009
29126	60.	980.	0.	3.2251e-009
29127	-800.	-440.	0.	1.2154e-006
29127	-800.	-440.	0.	-1.2154e-006
29128	-440.	800.	0.	-1.8624e-007
29128	-440.	800.	0.	1.8624e-007
29129	40.	-550.	0.	-9.443e-007
29129	40.	-550.	0.	9.443e-007
29130	-920.	-80.	0.	3.7142e-006
29130	-920.	-80.	0.	-3.7142e-006
29131	-19.998	320.01	0.	-1.526e-006
29131	-19.998	320.01	0.	1.526e-006
29132	-799.97	910.31	0.	6.735e-008
29132	-799.97	910.31	0.	-6.735e-008
29133	-910.31	-799.97	0.	5.8606e-007
29133	-910.31	-799.97	0.	-5.8606e-007
29134	480.	340.	0.	-7.6843e-007
29134	480.	340.	0.	7.6843e-007
29135	160.06	800.28	0.	-2.5406e-007
29135	160.06	800.28	0.	2.5406e-007
29136	-330.03	160.01	0.	-1.4123e-006
29136	-330.03	160.01	0.	1.4123e-006
29137	120.11	680.26	0.	-5.6195e-007
29137	120.11	680.26	0.	5.6195e-007
29138	260.	-540.	0.	-8.7319e-007
29138	260.	-540.	0.	8.7319e-007
29139	260.	-560.	0.	-8.2352e-007
29139	260.	-560.	0.	8.2352e-007
29140	-520.	4.3756e-008	0.	-7.2508e-007
29140	-520.	4.3756e-008	0.	7.2508e-007
29141	99.995	-200.	0.	-1.7025e-006
29141	99.995	-200.	0.	1.7025e-006
29142	820.	460.	0.	1.3559e-006
29142	820.	460.	0.	-1.3559e-006
29143	260.	-890.	0.	-8.2933e-008
29143	260.	-890.	0.	8.2933e-008
29144	530.	-220.	0.	-6.2442e-007
29144	530.	-220.	0.	6.2442e-007
29145	-239.99	350.	0.	-1.3205e-006
29145	-239.99	350.	0.	1.3205e-006
29146	-259.99	350.	0.	-1.2934e-006
29146	-259.99	350.	0.	1.2934e-006
29147	-540.	140.	0.	-5.9478e-007
29147	-540.	140.	0.	5.9478e-007
29148	300.1	740.15	0.	-3.6101e-007
29148	300.1	740.15	0.	3.6101e-007
29149	120.	-930.	0.	-3.7079e-008
29149	120.	-930.	0.	3.7079e-008
29150	-230.	-120.	0.	-1.6463e-006
29150	-230.	-120.	0.	1.6463e-006
29151	500.01	99.817	0.	-8.1951e-007
29151	500.01	99.817	0.	8.1951e-007
29152	360.01	720.	0.	-3.7572e-007
29152	360.01	720.	0.	3.7572e-007
29153	220.16	510.25	0.	-9.8007e-007
29153	220.16	510.25	0.	9.8007e-007
29154	880.	-300.	0.	2.5798e-006
29154	880.	-300.	0.	-2.5798e-006
29155	499.96	-120.06	0.	-8.1429e-007
29155	499.96	-120.06	0.	8.1429e-007
29156	680.	240.	0.	3.8711e-007
29156	680.	240.	0.	-3.8711e-007
29157	260.25	550.62	0.	-8.4676e-007
29157	260.25	550.62	0.	8.4676e-007
29158	-359.97	700.09	0.	-4.1762e-007
29158	-359.97	700.09	0.	4.1762e-007
29159	-700.	-360.	0.	4.7031e-007
29159	-700.	-360.	0.	-4.7031e-007
29160	440.	-480.	0.	-7.1835e-007
29160	440.	-480.	0.	7.1835e-007
29161	780.	560.	0.	7.5798e-007
29161	780.	560.	0.	-7.5798e-007
29162	-720.	-560.	0.	3.8565e-007
29162	-720.	-560.	0.	-3.8565e-007
29163	-560.	720.	0.	-1.712e-007
29163	-560.	720.	0.	1.712e-007
29164	-780.	600.	0.	6.6405e-007
29164	-780.	600.	0.	-6.6405e-007
29165	240.23	420.51	0.	-1.1744e-006
29165	240.23	420.51	0.	1.1744e-006
29166	660.	600.	0.	6.6269e-008
29166	660.	600.	0.	-6.6269e-008
29167	520.	-860.	0.	-7.7686e-008
29167	520.	-860.	0.	7.7686e-008
29168	-340.	-980.	0.	-2.9453e-009
29168	-340.	-980.	0.	2.9453e-009
29169	540.	-960.	0.	-7.3903e-009
29169	540.	-960.	0.	7.3903e-009
29170	-500.	300.	0.	-7.2161e-007
29170	-500.	300.	0.	7.2161e-007
29171	580.	-430.	0.	-2.8681e-007
29171	580.	-430.	0.	2.8681e-007
29172	890.	-720.	0.	8.8136e-007
29172	890.	-720.	0.	-8.8136e-007
29173	-680.	300.	0.	3.547e-007
29173	-680.	300.	0.	-3.547e-007
29174	680.	-940.	0.	1.2506e-009
29174	680.	-940.	0.	-1.2506e-009
29175	99.997	-550.	0.	-9.3323e-007
29175	99.997	-550.	0.	9.3323e-007
29176	169.93	-460.01	0.	-1.1423e-006
29176	169.93	-460.01	0.	1.1423e-006
29177	119.98	-460.	0.	-1.1695e-006
29177	119.98	-460.	0.	1.1695e-006
29178	270.	-940.	0.	-2.6271e-008
29178	270.	-940.	0.	2.6271e-008
29179	500.	-930.	0.	-2.4731e-008
29179	500.	-930.	0.	2.4731e-008
29180	670.01	119.91	0.	3.4281e-007
29180	670.01	119.91	0.	-3.4281e-007
29181	700.	260.	0.	5.4924e-007
29181	700.	260.	0.	-5.4924e-007
29182	400.	199.99	0.	-1.1788e-006
29182	400.	199.99	0.	1.1788e-006
29183	180.	-900.	0.	-7.194e-008
29183	180.	-900.	0.	7.194e-008
29184	-219.99	360.	0.	-1.3249e-006
29184	-219.99	360.	0.	1.3249e-006
29185	520.	340.	0.	-6.0673e-007
29185	520.	340.	0.	6.0673e-007
29186	-380.14	200.02	0.	-1.2407e-006
29186	-380.14	200.02	0.	1.2407e-006
29187	-940.	500.	0.	2.5599e-006
29187	-940.	500.	0.	-2.5599e-006
29188	540.	-240.	0.	-5.6396e-007
29188	540.	-240.	0.	5.6396e-007
29189	620.	520.	0.	-8.7298e-008
29189	620.	520.	0.	8.7298e-008
29190	-220.	259.99	0.	-1.5025e-006
29190	-220.	259.99	0.	1.5025e-006
29191	-40.001	-220.	0.	-1.6989e-006
29191	-40.001	-220.	0.	1.6989e-006
29192	-680.	320.	0.	3.4275e-007
29192	-680.	320.	0.	-3.4275e-007
29193	-140.	420.	0.	-1.2589e-006
29193	-140.	420.	0.	1.2589e-006
29194	-850.	-320.	0.	2.1019e-006
29194	-850.	-320.	0.	-2.1019e-006
29195	-320.	850.	0.	-1.3892e-007
29195	-320.	850.	0.	1.3892e-007
29196	-549.93	-780.	0.	-1.3261e-007
29196	-549.93	-780.	0.	1.3261e-007
29197	-780.	720.01	0.	3.8971e-007
29197	-780.	720.01	0.	-3.8971e-007
29198	520.	-930.	0.	-2.2927e-008
29198	520.	-930.	0.	2.2927e-008
29199	-970.	370.	0.	3.7656e-006
29199	-970.	370.	0.	-3.7656e-006
29200	390.	-180.	0.	-1.2268e-006
29200	390.	-180.	0.	1.2268e-006
29201	-650.	320.	0.	1.199e-007
29201	-650.	320.	0.	-1.199e-007
29202	-880.	560.	0.	1.5677e-006
29202	-880.	560.	0.	-1.5677e-006
29203	-950.	360.	0.	3.4666e-006
29203	-950.	360.	0.	-3.4666e-006
29204	870.	-780.	0.	5.3912e-007
29204	870.	-780.	0.	-5.3912e-007
29205	189.95	-400.	0.	-1.2695e-006
29205	189.95	-400.	0.	1.2695e-006
29206	-499.99	839.98	0.	-1.0606e-007
29206	-499.99	839.98	0.	1.0606e-007
29207	-840.	-500.	0.	1.4241e-006
29207	-840.	-500.	0.	-1.4241e-006
29208	539.94	-90.032	0.	-6.0437e-007
29208	539.94	-90.032	0.	6.0437e-007
29209	300.1	560.16	0.	-7.8712e-007
29209	300.1	560.16	0.	7.8712e-007
29210	60.116	660.33	0.	-6.2563e-007
29210	60.116	660.33	0.	6.2563e-007
29211	40.087	630.29	0.	-7.1319e-007
29211	40.087	630.29	0.	7.1319e-007
29212	340.02	700.01	0.	-4.3082e-007
29212	340.02	700.01	0.	4.3082e-007
29213	-640.	500.02	0.	7.4892e-009
29213	-640.	500.02	0.	-7.4892e-009
29214	420.07	510.01	0.	-7.1415e-007
29214	420.07	510.01	0.	7.1415e-007
29215	-60.	-650.	0.	-6.5499e-007
29215	-60.	-650.	0.	6.5499e-007
29216	-240.	-309.99	0.	-1.3938e-006
29216	-240.	-309.99	0.	1.3938e-006
29217	-950.	540.	0.	2.4405e-006
29217	-950.	540.	0.	-2.4405e-006
29218	740.	-920.	0.	2.4775e-008
29218	740.	-920.	0.	-2.4775e-008
29219	-960.	300.	0.	3.915e-006
29219	-960.	300.	0.	-3.915e-006
29220	400.03	690.	0.	-4.0674e-007
29220	400.03	690.	0.	4.0674e-007
29221	-880.	-280.	0.	2.6371e-006
29221	-880.	-280.	0.	-2.6371e-006
29222	-280.	880.	0.	-9.6079e-008
29222	-280.	880.	0.	9.6079e-008
29223	-80.	490.	0.	-1.1042e-006
29223	-80.	490.	0.	1.1042e-006
29224	-300.	-880.	0.	-9.4632e-008
29224	-300.	-880.	0.	9.4632e-008
29225	800.	-870.	0.	1.3164e-007
29225	800.	-870.	0.	-1.3164e-007
29226	-819.99	930.14	0.	5.1658e-008
29226	-819.99	930.14	0.	-5.1658e-008
29227	-930.14	-819.99	0.	5.4449e-007
29227	-930.14	-819.99	0.	-5.4449e-007
29228	-650.	1.094e-007	0.	1.7961e-007
29228	-650.	1.094e-007	0.	-1.7961e-007
29229	-980.	660.	0.	1.889e-006
29229	-980.	660.	0.	-1.889e-006
29230	970.	960.	0.	3.7511e-008
29230	970.	960.	0.	-3.7511e-008
29231	-350.	-140.	0.	-1.3746e-006
29231	-350.	-140.	0.	1.3746e-006
29232	-499.85	-860.04	0.	-8.4753e-008
29232	-499.85	-860.04	0.	8.4753e-008
29233	410.	-320.	0.	-1.0233e-006
29233	410.	-320.	0.	1.0233e-006
29234	-40.	-650.	0.	-6.5661e-007
29234	-40.	-650.	0.	6.5661e-007
29235	-40.138	-120.03	0.	-1.8134e-006
29235	-40.138	-120.03	0.	1.8134e-006
29236	920.	-380.	0.	2.8911e-006
29236	920.	-380.	0.	-2.8911e-006
29237	850.03	-620.02	0.	1.0651e-006
29237	850.03	-620.02	0.	-1.0651e-006
29238	900.	-780.	0.	6.4432e-007
29238	900.	-780.	0.	-6.4432e-007
29239	820.	970.	0.	1.0207e-008
29239	820.	970.	0.	-1.0207e-008
29240	500.	-400.	0.	-6.3737e-007
29240	500.	-400.	0.	6.3737e-007
29241	139.97	-320.	0.	-1.4782e-006
29241	139.97	-320.	0.	1.4782e-006
29242	350.01	420.02	0.	-1.0133e-006
29242	350.01	420.02	0.	1.0133e-006
29243	20.047	720.15	0.	-4.6162e-007
29243	20.047	720.15	0.	4.6162e-007
29244	209.97	-340.	0.	-1.3756e-006
29244	209.97	-340.	0.	1.3756e-006
29245	-960.	220.	0.	4.2085e-006
29245	-960.	220.	0.	-4.2085e-006
29246	100.13	360.22	0.	-1.4178e-006
29246	100.13	360.22	0.	1.4178e-006
29247	480.1	489.97	0.	-6.0084e-007
29247	480.1	489.97	0.	6.0084e-007
29248	-870.	-600.	0.	1.3003e-006
29248	-870.	-600.	0.	-1.3003e-006
29249	-600.	870.	0.	-3.6375e-008
29249	-600.	870.	0.	3.6375e-008
29250	-280.	-320.	0.	-1.3161e-006
29250	-280.	-320.	0.	1.3161e-006
29251	980.	-100.	0.	4.9106e-006
29251	980.	-100.	0.	-4.9106e-006
29252	-419.99	-870.	0.	-9.3418e-008
29252	-419.99	-870.	0.	9.3418e-008
29253	-70.159	-90.085	0.	-1.8247e-006
29253	-70.159	-90.085	0.	1.8247e-006
29254	320.04	480.04	0.	-9.4376e-007
29254	320.04	480.04	0.	9.4376e-007
29255	-640.	-970.	0.	-1.5568e-009
29255	-640.	-970.	0.	1.5568e-009
29256	-540.	-80.	0.	-6.054e-007
29256	-540.	-80.	0.	6.054e-007
29257	-510.	-400.	0.	-6.0018e-007
29257	-510.	-400.	0.	6.0018e-007
29258	-660.	-30.	0.	2.659e-007
29258	-660.	-30.	0.	-2.659e-007
29259	80.038	810.1	0.	-2.3713e-007
29259	80.038	810.1	0.	2.3713e-007
29260	860.	-780.	0.	5.0533e-007
29260	860.	-780.	0.	-5.0533e-007
29261	-900.	300.	0.	2.8853e-006
29261	-900.	300.	0.	-2.8853e-006
29262	820.	480.	0.	1.297e-006
29262	820.	480.	0.	-1.297e-006
29263	-600.	-670.	0.	-1.2301e-007
29263	-600.	-670.	0.	1.2301e-007
29264	-620.	450.	0.	-8.7783e-008
29264	-620.	450.	0.	8.7783e-008
29265	500.	-220.	0.	-7.7236e-007
29265	500.	-220.	0.	7.7236e-007
29266	240.22	650.48	0.	-6.0486e-007
29266	240.22	650.48	0.	6.0486e-007
29267	300.11	520.16	0.	-8.8037e-007
29267	300.11	520.16	0.	8.8037e-007
29268	-940.	-100.	0.	4.0768e-006
29268	-940.	-100.	0.	-4.0768e-006
29269	-520.	-140.	0.	-7.0503e-007
29269	-520.	-140.	0.	7.0503e-007
29270	300.	-380.	0.	-1.1759e-006
29270	300.	-380.	0.	1.1759e-006
29271	-700.	-920.	0.	9.5723e-009
29271	-700.	-920.	0.	-9.5723e-009
29272	660.	480.	0.	1.1909e-007
29272	660.	480.	0.	-1.1909e-007
29273	-690.	160.	0.	5.1243e-007
29273	-690.	160.	0.	-5.1243e-007
29274	-710.	140.	0.	7.139e-007
29274	-710.	140.	0.	-7.139e-007
29275	-80.	-750.	0.	-3.8056e-007
29275	-80.	-750.	0.	3.8056e-007
29276	-90.	40.03	0.	-1.8367e-006
29276	-90.	40.03	0.	1.8367e-006
29277	20.045	700.15	0.	-5.1618e-007
29277	20.045	700.15	0.	5.1618e-007
29278	20.043	440.15	0.	-1.2465e-006
29278	20.043	440.15	0.	1.2465e-006
29279	910.	880.	0.	2.5462e-007
29279	910.	880.	0.	-2.5462e-007
29280	420.04	879.98	0.	-8.105e-008
29280	420.04	879.98	0.	8.105e-008
29281	300.	-400.	0.	-1.1376e-006
29281	300.	-400.	0.	1.1376e-006
29282	-910.	800.	0.	5.8498e-007
29282	-910.	800.	0.	-5.8498e-007
29283	-870.	-180.	0.	2.7081e-006
29283	-870.	-180.	0.	-2.7081e-006
29284	-180.	870.	0.	-1.1702e-007
29284	-180.	870.	0.	1.1702e-007
29285	839.99	720.	0.	6.3805e-007
29285	839.99	720.	0.	-6.3805e-007
29286	780.	-420.	0.	1.072e-006
29286	780.	-420.	0.	-1.072e-006
29287	-670.	-60.	0.	3.5301e-007
29287	-670.	-60.	0.	-3.5301e-007
29288	-439.96	-729.99	0.	-2.9931e-007
29288	-439.96	-729.99	0.	2.9931e-007
29289	-530.	100.	0.	-6.5967e-007
29289	-530.	100.	0.	6.5967e-007
29290	700.	-150.	0.	6.1128e-007
29290	700.	-150.	0.	-6.1128e-007
29291	580.	729.99	0.	-1.3215e-007
29291	580.	729.99	0.	1.3215e-007
29292	-680.	-730.	0.	6.9078e-008
29292	-680.	-730.	0.	-6.9078e-008
29293	460.	-240.	0.	-9.3135e-007
29293	460.	-240.	0.	9.3135e-007
29294	-730.	-480.	0.	5.5849e-007
29294	-730.	-480.	0.	-5.5849e-007
29295	-480.	730.	0.	-2.6206e-007
29295	-480.	730.	0.	2.6206e-007
29296	-240.01	-289.99	0.	-1.4276e-006
29296	-240.01	-289.99	0.	1.4276e-006
29297	170.01	39.924	0.	-1.7683e-006
29297	170.01	39.924	0.	1.7683e-006
29298	220.	-940.	0.	-2.6878e-008
29298	220.	-940.	0.	2.6878e-008
29299	-250.11	-219.95	0.	-1.514e-006
29299	-250.11	-219.95	0.	1.514e-006
29300	-350.11	-259.95	0.	-1.2599e-006
29300	-350.11	-259.95	0.	1.2599e-006
29301	380.01	730.	0.	-3.4308e-007
29301	380.01	730.	0.	3.4308e-007
29302	-880.	540.	0.	1.6586e-006
29302	-880.	540.	0.	-1.6586e-006
29303	360.	19.963	0.	-1.3919e-006
29303	360.	19.963	0.	1.3919e-006
29304	550.	320.	0.	-4.7822e-007
29304	550.	320.	0.	4.7822e-007
29305	870.	260.	0.	2.5392e-006
29305	870.	260.	0.	-2.5392e-006
29306	-120.	-870.	0.	-1.1892e-007
29306	-120.	-870.	0.	1.1892e-007
29307	610.	-460.	0.	-1.3737e-007
29307	610.	-460.	0.	1.3737e-007
29308	460.	119.86	0.	-1.0003e-006
29308	460.	119.86	0.	1.0003e-006
29309	440.01	99.817	0.	-1.0914e-006
29309	440.01	99.817	0.	1.0914e-006
29310	500.03	710.	0.	-2.6674e-007
29310	500.03	710.	0.	2.6674e-007
29311	100.15	720.22	0.	-4.5643e-007
29311	100.15	720.22	0.	4.5643e-007
29312	199.96	-230.	0.	-1.5719e-006
29312	199.96	-230.	0.	1.5719e-006
29313	-240.08	180.01	0.	-1.5766e-006
29313	-240.08	180.01	0.	1.5766e-006
29314	-260.	-430.	0.	-1.1307e-006
29314	-260.	-430.	0.	1.1307e-006
29315	-700.	480.02	0.	3.5722e-007
29315	-700.	480.02	0.	-3.5722e-007
29316	-650.	440.	0.	7.8424e-008
29316	-650.	440.	0.	-7.8424e-008
29317	-420.	-950.	0.	-1.5937e-008
29317	-420.	-950.	0.	1.5937e-008
29318	980.	-320.	0.	4.2055e-006
29318	980.	-320.	0.	-4.2055e-006
29319	-160.	950.	0.	-1.9229e-008
29319	-160.	950.	0.	1.9229e-008
29320	-950.	-160.	0.	4.1694e-006
29320	-950.	-160.	0.	-4.1694e-006
29321	-600.	710.	0.	-1.0688e-007
29321	-600.	710.	0.	1.0688e-007
29322	-710.	-600.	0.	2.8517e-007
29322	-710.	-600.	0.	-2.8517e-007
29323	-659.99	260.	0.	2.1534e-007
29323	-659.99	260.	0.	-2.1534e-007
29324	-370.	-120.	0.	-1.3289e-006
29324	-370.	-120.	0.	1.3289e-006
29325	20.042	410.15	0.	-1.3222e-006
29325	20.042	410.15	0.	1.3222e-006
29326	260.	-340.	0.	-1.312e-006
29326	260.	-340.	0.	1.312e-006
29327	-320.	-800.	0.	-2.2904e-007
29327	-320.	-800.	0.	2.2904e-007
29328	-180.01	-260.	0.	-1.5497e-006
29328	-180.01	-260.	0.	1.5497e-006
29329	560.	340.	0.	-4.193e-007
29329	560.	340.	0.	4.193e-007
29330	570.	59.878	0.	-4.2151e-007
29330	570.	59.878	0.	4.2151e-007
29331	760.01	-680.02	0.	3.9124e-007
29331	760.01	-680.02	0.	-3.9124e-007
29332	500.	-840.	0.	-1.0603e-007
29332	500.	-840.	0.	1.0603e-007
29333	340.01	870.	0.	-1.0531e-007
29333	340.01	870.	0.	1.0531e-007
29334	-640.	520.04	0.	3.2932e-009
29334	-640.	520.04	0.	-3.2932e-009
29335	-690.	480.02	0.	2.9457e-007
29335	-690.	480.02	0.	-2.9457e-007
29336	-60.	-710.	0.	-4.874e-007
29336	-60.	-710.	0.	4.874e-007
29337	460.09	760.01	0.	-2.3509e-007
29337	460.09	760.01	0.	2.3509e-007
29338	-810.	280.	0.	1.6809e-006
29338	-810.	280.	0.	-1.6809e-006
29339	-430.2	-229.93	0.	-1.0511e-006
29339	-430.2	-229.93	0.	1.0511e-006
29340	100.	-950.	0.	-1.9419e-008
29340	100.	-950.	0.	1.9419e-008
29341	970.	-390.	0.	3.6571e-006
29341	970.	-390.	0.	-3.6571e-006
29342	-860.	440.	0.	1.8488e-006
29342	-860.	440.	0.	-1.8488e-006
29343	520.	440.	0.	-5.2767e-007
29343	520.	440.	0.	5.2767e-007
29344	620.	-40.002	0.	-6.5558e-008
29344	620.	-40.002	0.	6.5558e-008
